"pais","provincia","municipio","ciudad"
"CHILE","LOS_LAGOS","OSORNO","PUYEHUE"
"ARGENTINA","BUENOS_AIRES","ADOLFO_ALSINA","ESPARTILLAR"
"CHILE","LIBERTADOR_GENERAL_BERNARDO_OHIGGINS","CACHAPOAL","GRANEROS"
"ESPAÑA","LEON","SARIEGOS","SIN_INFORMAR"
"LIBANO","MONT-LIBAN","CAZA_KESROUAN","JOUNIEH"
"ESPAÑA","BARCELONA","SANT_PERE_DE_TORELLO","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","ANCASTI","LA_BREA"
"BRASIL","RIO_GRANDE_DO_SUL","PELOTAS","PELOTAS"
"ARGENTINA","NEUQUEN","ZáRATE","ZáRATE"
"MEXICO","AGUASCALIENTES","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","TARRAGONA","ALBINYANA","SIN_INFORMAR"
"ESPAÑA","CANTABRIA","VILLACARRIEDO","SIN_INFORMAR"
"ESPAÑA","ZARAGOZA","BORJA","SIN_INFORMAR"
"ARGENTINA","CORRIENTES","ESCOBAR","MAQUINISTA_F._SAVIO_ESTE"
"PERU","TUMBES","SIN_INFORMAR","SIN_INFORMAR"
"BRASIL","SANTA_CATARINA","ITAJAí","SIN_INFORMAR"
"ESPAÑA","CADIZ","LA_MEDINA_SIDONIA","SIN_INFORMAR"
" ","CORDOBA","COLON","MALVINAS ARGENTINAS"
" ","BUENOS AIRES","ALMIRANTE BROWN","RAFAEL CALZADA"
"ESPAÑA","SORIA","MIÑO_DE_MEDINACELI","SIN_INFORMAR"
" ","JUJUY","COCHINOCA","ABRALAITE"
" ","CORDOBA","SOBREMONTE","SAN FRANCISCO DEL CHAÑAR"
"ESPAÑA","LLEIDA","ARTESA_DE_LLEIDA","SIN_INFORMAR"
"BRUNEI_DARUSSALAM","SIN_INFORMAR","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","NEUQUEN","CONFLUENCIA","NEUQUéN_"
"ARGENTINA","BUENOS_AIRES","TRES_DE_FEBRERO","VILLA_BOSCH"
"ARGENTINA","NEUQUEN","ÑORQUíN","CAVIAHUE-COPAHUE_"
"ARGENTINA","BUENOS_AIRES","SAN_NICOLáS","CONESA"
"URUGUAY","MONTEVIDEO","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","CORDOBA","GENERAL_SAN_MARTíN","PAVON_ARRIBA"
"ARGENTINA","BUENOS_AIRES","VICENTE_LóPEZ","VICENTE_LóPEZ"
"ARGENTINA","FORMOSA","BERMEJO","LAGUNA_YEMA_"
"ARGENTINA","CORDOBA","TOTORAL","LAS_PEñAS"
"ARGENTINA","CORDOBA","RíO_CUARTO","BERROTARáN"
"ARGENTINA","CORDOBA","JUáREZ_CELMAN","GENERAL_CABRERA"
"ARGENTINA","SAN_JUAN","POCITO","VILLA_ABERASTAIN_"
"ARGENTINA","SANTIAGO_DEL_ESTERO","BANDA","CAñADA_ESCOBAR"
"ARGENTINA","CORDOBA","TERCERO_ARRIBA","CORRALITO"
"ARGENTINA","FORMOSA","LAISHI_","HERRADURA_"
"ARGENTINA","CORDOBA","RíO_SEGUNDO","RINCóN_(CóRDOBA)"
"ARGENTINA","SANTIAGO_DEL_ESTERO","SALAVINA","SANTA_LUCíA"
"ARGENTINA","CORDOBA","ISCHILíN","TRAHUNCURA"
"BRASIL","SANTA_CATARINA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","CORDOBA","PUNILLA","CHARBONIER"
"ARGENTINA","CORDOBA","RíO_PRIMERO","ESQUINA"
"PARAGUAY","ALTO_PARANA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","SANTA_CRUZ","DESEADO","JARAMILLO"
"ARGENTINA","LA_RIOJA","SAN_BLAS_DE_LOS_SAUCES","SHAQUI_"
"ARGENTINA","ENTRE_RIOS","LA_PAZ","LA_PROVIDENCIA_"
"FRANCIA","RHONE-ALPES","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","SAN_ANDRéS_DE_GILES","HEAVY"
"ARGENTINA","CATAMARCA","POMáN","RETIRO_DE_COLANA_"
"CHILE","TARAPACA","IQUIQUE","IQUIQUE"
"ARGENTINA","CHUBUT","PASO_DE_INDIOS","LOS_ALTARES_"
"ARGENTINA","SAN_LUIS","CORONEL_PRINGLES","EL_DURAZNO_"
"ARGENTINA","BUENOS_AIRES","RAMALLO","SIN_INFORMAR"
"ARGENTINA","TIERRA_DEL_FUEGO","ANTáRTIDA_ARGENTINA","ANTáRTIDA_ARGENTINA"
"ESPAÑA","CANTABRIA","LIERGANES","SIN_INFORMAR"
"ARGENTINA","JUJUY","YAVI","PUNTA_DE_AGUA_"
"ARGENTINA","CATAMARCA","CAPAYáN_","TRAMPASACHA_"
"ARGENTINA","SANTA_FE","SAN_JUSTO","NARé"
"HONG_KONG","HONG_KONG_(GENERAL)","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","CORRIENTES","BERóN_DE_ASTRADA","SIN_INFORMAR"
"ARGENTINA","JUJUY","YAVI","PUMAHUASI_"
"ESPAÑA","CUENCA","ARCAS_DEL_VILLAR","SIN_INFORMAR"
"PARAGUAY","NEEMBUCU","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","LA_RIOJA","GENERAL_BELGRANO","MONTE_GRANDE_"
"ARGENTINA","SALTA","GENERAL_JOSé_DE_SAN_MARTíN","CARBONCITO_"
"ESPAÑA","JAEN","ALCALA_LA_REAL","SIN_INFORMAR"
"ESPAÑA","VALENCIA","OLLERIA__L´","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","CARLOS_CASARES","HORTENSIA"
"ESPAÑA","LLEIDA","BIOSCA","SIN_INFORMAR"
"ESPAÑA","BARCELONA","PRAT_DE_LLOBREGAT__EL","SIN_INFORMAR"
"ARGENTINA","SALTA","ORáN","RíO_PESCADO_"
"MEXICO","MICHOACAN_DE_OCAMPO","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","VALENCIA","ALDAIA","SIN_INFORMAR"
"BRASIL","RIO_GRANDE_DO_SUL","PORTO_ALEGRE","CANOAS"
"ESPAÑA","BARCELONA","SANTA_SUSANNA","SIN_INFORMAR"
"ARGENTINA","JUJUY","RINCONADA","PEñAS_BLANCAS_"
"ESPAÑA","MADRID","NAVACERRADA","SIN_INFORMAR"
"ISRAEL","HAMERKAZ","REJOVOT","SIN_INFORMAR"
"BOLIVIA","CHUQUISACA","NOR_CINTI","SIN_INFORMAR"
"BELICE","CAYO","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","BARCELONA","OLERDOLA","SIN_INFORMAR"
"GUADALUPE","GUADELOUPE_DEPARTEMENT","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","ASTURIAS","PILOÑA","SIN_INFORMAR"
"ESPAÑA","TARRAGONA","MONT_RAL","SIN_INFORMAR"
"ESPAÑA","ALMERIA","GERGAL","SIN_INFORMAR"
"ESPAÑA","VALENCIA","UTIEL","SIN_INFORMAR"
"ISRAEL","HADAROM","BEERSEBA","SIN_INFORMAR"
"ARGENTINA","CHACO","OHiggins","SIN_INFORMAR"
"ESPAÑA","CACERES","SERREJON","SIN_INFORMAR"
"ESPAÑA","SEGOVIA","SAN_CRISTÓBAL_DE_SEGOVIA","SIN_INFORMAR"
"ESPAÑA","SORIA","OLVEGA","SIN_INFORMAR"
"BRASIL","RIO_DE_JANEIRO","LAGOS","IGUABA_GRANDE"
"LIBANO","MONT-LIBAN","CAZA_BAABDA","KORNAYEL"
"ESPAÑA","BARCELONA","CARDONA","SIN_INFORMAR"
"ESPAÑA","NAVARRA","MURIETA","SIN_INFORMAR"
"CUBA","MATANZAS","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","BADAJOZ","ZAHINOS","SIN_INFORMAR"
"ESPAÑA","CACERES","MADROÑERA","SIN_INFORMAR"
"ESPAÑA","VALENCIA","ALBUIXECH","SIN_INFORMAR"
"ARGENTINA","CHUBUT","ESCALANTE","RODRíGUEZ_PEñA_"
"ESPAÑA","NAVARRA","BERRIOPLANO","SIN_INFORMAR"
"ARGENTINA","LA_RIOJA","SANAGASTA","ALTA_GRACIA_"
"BRASIL","PARANA","GUARAPUAVA","LARANJEIRAS_DO_SUL"
"BRASIL","BAHIA","VALENçA","CAIRU"
"BRASIL","SANTA_CATARINA","BLUMENAU","INDAIAL"
"ESPAÑA","ALAVA","LAPUEBLA_DE_LABARCA","SIN_INFORMAR"
"ESPAÑA","TARRAGONA","SARRAL","SIN_INFORMAR"
"MEXICO","YUCATAN","VALLADOLID","SIN_INFORMAR"
"BRASIL","SAO_PAULO","ITANHAéM","ITANHAéM"
"ARGENTINA","NEUQUEN","AñELO","AUCA_MAHUIDA_"
"MEXICO","PUEBLA","GUADALUPE","SIN_INFORMAR"
"ESPAÑA","TOLEDO","GERINDOTE","SIN_INFORMAR"
"MEXICO","JALISCO","JOCOTEPEC","SIN_INFORMAR"
"SANTA_LUCIA","CASTRIES","SIN_INFORMAR","SIN_INFORMAR"
"BRASIL","SAO_PAULO","TATUí","SIN_INFORMAR"
"ESPAÑA","TOLEDO","VILLANUEVA_DE_ALCARDETE","SIN_INFORMAR"
"ESPAÑA","ZAMORA","NAVIANOS_DE_VALVERDE","SIN_INFORMAR"
" ","CORDOBA","MARCOS JUAREZ","MONTE BUEY"
" ","BUENOS AIRES","JOSE C. PAZ","JOSE C. PAZ"
" ","BUENOS AIRES","LA PLATA","ANGEL ETCHEVERRY"
" ","NEUQUEN","CONFLUENCIA","PLAZA HUINCUL"
"BRASIL","PARANA","IBAITI","SIN_INFORMAR"
"ESPAÑA","NAVARRA","RIBAFORADA","SIN_INFORMAR"
"ESPAÑA","GUIPUZCOA","ALEGIA","SIN_INFORMAR"
"ESPAÑA","LLEIDA","SERÒS","SIN_INFORMAR"
"ESPAÑA","VALENCIA","GUADASEQUIES","SIN_INFORMAR"
"MEXICO","DURANGO","SANTIAGO_PAPASQUIARO","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","QUILMES","SAN_FRANCISCO_SOLANO"
"ARGENTINA","CORDOBA","RíO_SEGUNDO","RíO_SEGUNDO"
"ARGENTINA","MENDOZA","LAS_HERAS","EL_PLUMERILLO"
"ARGENTINA","LA_RIOJA","CHILECITO","CHILECITO_"
"ARGENTINA","ENTRE_RIOS","DIAMANTE","LIBERTADOR_SAN_MARTíN_"
"ARGENTINA","BUENOS_AIRES","VILLARINO","PEDRO_LURO"
"ARGENTINA","SANTA_FE","SAN_JERóNIMO","GABOTO"
"ARGENTINA","CHACO","LIBERTADOR_GENERAL_SAN_MARTíN","LAGUNA_LIMPIA_"
"ARGENTINA","BUENOS_AIRES","SAN_PEDRO","SIN_INFORMAR"
"ARGENTINA","CORRIENTES","SAN_LUIS_DEL_PALMAR","HERLITZKA"
"ARGENTINA","SANTA_FE","SAN_JUSTO","PEDRO_GóMEZ_CELLO"
"ARGENTINA","SANTA_FE","CONSTITUCIóN","RUEDA"
"ARGENTINA","BUENOS_AIRES","SAN_PEDRO","OBLIGADO"
"ARGENTINA","SANTA_FE","SAN_CRISTóBAL","LA_CABRAL"
"ESTADOS_UNIDOS","CONNECTICUT","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","CAPAYáN_","NUEVA_CONETA_"
"ARGENTINA","SAN_JUAN","CHIMBAS","VILLA_OBSERVATORIO_"
"ARGENTINA","CATAMARCA","SANTA_ROSA","LOS_MOLLES_"
"ARGENTINA","BUENOS_AIRES","MAGDALENA","VIEYTES"
"ARGENTINA","CORDOBA","TERCERO_ARRIBA","SIN_INFORMAR"
"ESPAÑA","GIRONA","PUIGCERDA","SIN_INFORMAR"
"SIRIA","DIMASHQ","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","ENTRE_RIOS","PARANá","TEZANOS_PINTOS_"
"ARGENTINA","ENTRE_RIOS","COLóN","COLONIA_HOCKER_"
"ESPAÑA","ALICANTE","SAN_JUAN_DE_ALICANTE","SIN_INFORMAR"
"ARGENTINA","SALTA","GENERAL_JOSé_DE_SAN_MARTíN","TOBANTIRENDA_"
"CANADA","MANITOBA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","SALADILLO","SALADILLO_NORTE"
"ARGENTINA","CATAMARCA","LA_PAZ","PALO_SANTO_"
"ARGENTINA","JUJUY","SAN_PEDRO","BARRO_NEGRO_"
"ARGENTINA","LA_RIOJA","ARAUCO","ESTACIóN_MAZáN_"
"ARGENTINA","BUENOS_AIRES","ROQUE_PéREZ","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","LOBERíA","SIN_INFORMAR"
"ARGENTINA","SAN_JUAN","VALLE_FéRTIL","BALDES_DEL_SUR_"
"HOLANDA","ZUID-HOLLAND","SIN_INFORMAR","SIN_INFORMAR"
"COLOMBIA","SANTANDER","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","GENERAL_VILLEGAS","MASSEY_EST._ELORDI"
"IRLANDA","CLARE","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","LAS_PALMAS","SANTA_BRIGIDA","SIN_INFORMAR"
"ESPAÑA","GRANADA","CIJUELA","SIN_INFORMAR"
"MEXICO","MEXICO","IXTAPALUCA","SIN_INFORMAR"
"ARGENTINA","SAN_LUIS","DUPUY","LA_MAROMA_"
"ESPAÑA","TENERIFE","REALEJOS__LOS","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","GENERAL_SAN_MARTíN","VILLA_GREGORIA_MATORRAS"
"ESPAÑA","LEON","VILLAQUILAMBRE","SIN_INFORMAR"
"ESPAÑA","TOLEDO","SANTA_CRUZ_DEL_RETAMAR","SIN_INFORMAR"
"MEXICO","HIDALGO","ATITALAQUIA","SIN_INFORMAR"
"ESPAÑA","JAEN","SILES","SIN_INFORMAR"
"ARGENTINA","JUJUY","RINCONADA","SANTA_ANA"
"ESPAÑA","VALENCIA","ALCUDIA__L´","SIN_INFORMAR"
"ARGENTINA","SIN_INFORMAR","RAWSON","SIN_INFORMAR"
"ESPAÑA","NAVARRA","IRURTZUN","SIN_INFORMAR"
"EMIRATOS_ARABES_UNIDOS","AJMAN","SIN_INFORMAR","SIN_INFORMAR"
"VIRGIN_ISLANDS_BRITISH","VIRGIN_ISLANDS,_BRITISH_(GENERAL)","SIN_INFORMAR","SIN_INFORMAR"
"LIBANO","MONT-LIBAN","CAZA_ALEY","BASSATINE"
"ESPAÑA","ALICANTE","VILLENA","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","ANCASTI","CORRAL_DE_PIEDRA"
"GUATEMALA","ALTA_VERAPAZ","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","TERUEL","AGUAVIVA","SIN_INFORMAR"
"ESPAÑA","SEGOVIA","MARUGAN","SIN_INFORMAR"
"CHILE","MAULE","CURICó","HUALAñé"
"ANTILLAS_HOLANDESAS","NETHERLANDS_ANTILLES_(GENERAL)","SIN_INFORMAR","SIN_INFORMAR"
"BRASIL","SANTA_CATARINA","TIJUCAS","SIN_INFORMAR"
"REPUBLICA_DOMINICANA","ELIAS_PINA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","JAEN","GUARROMAN","SIN_INFORMAR"
"ESPAÑA","AVILA","BARRACO__EL","SIN_INFORMAR"
"MEXICO","MORELOS","YECAPIXTLA","SIN_INFORMAR"
" ","CORDOBA","TULUMBA","SAN JOSE DE LA DORMIDA"
"ARGENTINA","MISIONES","CAPITAL","SIN_INFORMAR"
" ","BUENOS AIRES","ESCOBAR","BELEN DE ESCOBAR"
" ","CORDOBA","PUNILLA","VILLA GIARDINO"
"REINO_UNIDO","WIRRAL","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","SAN_LUIS","SAN_LUIS_CAPITAL","EL_LECHUZA_"
"MEXICO","PUEBLA","SAN_MARTíN_TEXMELUCAN","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","MERLO","CIUDAD_DE_LIBERTAD"
"ARGENTINA","SANTA_FE","CASEROS","AREQUITO"
"ARGENTINA","SAN_JUAN","SAN_JUAN_CAPITAL_","SIN_INFORMAR"
"ARGENTINA","CORRIENTES","LAVALLE","SANTA_LUCíA"
"ARGENTINA","ENTRE_RIOS","PARANá","CERRITO_"
"ARGENTINA","ENTRE_RIOS","ISLAS_DEL_IBICUY","IBICUY_"
"ARGENTINA","BUENOS_AIRES","PILAR","FáTIMA"
"ARGENTINA","LA_PAMPA","TRENEL","TRENEL_"
"ARGENTINA","SANTA_FE","GENERAL_LóPEZ","VILLA_CAÑAS"
"ARGENTINA","MENDOZA","SAN_MARTíN","PALMIRA"
"ARGENTINA","LA_RIOJA","GENERAL_OCAMPO","MILAGRO_"
"ARGENTINA","BUENOS_AIRES","GENERAL_GUIDO","GENERAL_GUIDO"
"ARGENTINA","LA_PAMPA","CURACó","GOBERNADOR_DUVAL_"
"ARGENTINA","TUCUMAN","GRANEROS","LAMADRID"
"ARGENTINA","MENDOZA","RIVADAVIA_","EL_MIRADOR"
"ARGENTINA","TUCUMAN","BURRUYACú","SIETE_DE_ABRIL"
"ARGENTINA","CORRIENTES","ITUZAINGó","SIN_INFORMAR"
"ARGENTINA","SANTA_FE","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","JUNíN","AGUSTINA"
"ARGENTINA","SANTA_FE","GENERAL_LóPEZ","CARRERAS"
"FRANCIA","PAYS_DE_LA_LOIRE","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","SANTA_FE","SAN_JAVIER","COLONIA_DURáN"
"ARGENTINA","CORRIENTES","GOYA","SAN_RAFAEL"
"ESPAÑA","TARRAGONA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","SAN_LUIS","SAN_LUIS_CAPITAL","DESAGUADERO_"
"ARGENTINA","RIO_NEGRO","BARILOCHE","RíO_VILLEGAS_"
"ARGENTINA","CATAMARCA","ANCASTI","TACANA"
"ARGENTINA","SANTIAGO_DEL_ESTERO","SAN_MARTíN","PAMPA_ATUN"
"ARGENTINA","MENDOZA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","NEUQUEN","LOS_LAGOS","TRAHUNCURA"
"CHILE","REGION_METROPOLITANA","SANTIAGO","PROVIDENCIA"
"ESPAÑA","VALENCIA","TORRENT","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","SANTA_MARíA","LAMPACITO_"
"ESPAÑA","VALENCIA","OLIVA","SIN_INFORMAR"
"ARGENTINA","MENDOZA","LAVALLE","PAVON_ARRIBA"
"ARGENTINA","NEUQUEN","CHOS_MALAL_","EL_ALAMITO_"
"ESPAÑA","LAS_PALMAS","MOGAN","SIN_INFORMAR"
"ARGENTINA","SANTA_FE","CASTELLANOS","BAUER_Y_SIGEL"
"ESPAÑA","MALAGA","CARTAMA","SIN_INFORMAR"
"ESPAÑA","SALAMANCA","TERRADILLOS","SIN_INFORMAR"
"ARGENTINA","SAN_JUAN","SARMIENTO","RETAMITO_"
"MEXICO","SONORA","HERMOSILLO","SIN_INFORMAR"
"ESPAÑA","GUIPUZCOA","EIBAR","SIN_INFORMAR"
"ESPAÑA","GUIPUZCOA","ZUMAIA","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","GENERAL_ARENALES","DELGADO"
"ARGENTINA","ENTRE_RIOS","GUALEGUAYCHú","VILLA_LA_ANGOSTURA"
"ARGENTINA","BUENOS_AIRES","CORONEL_DORREGO","MONTE_HERMOSO"
"BRASIL","SAO_PAULO","CARAGUATATUBA","CARAGUATATUBA"
"ESPAÑA","BARCELONA","PREMIA_DE_DALT","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","TRES_ARROYOS","SAN_MAYOL"
"ESPAÑA","NAVARRA","CINTRUENIGO","SIN_INFORMAR"
"ESPAÑA","ALMERIA","VERA","SIN_INFORMAR"
"BRASIL","RIO_GRANDE_DO_SUL","VACARIA","VACARIA"
"ESPAÑA","TARRAGONA","MONTBLANC","SIN_INFORMAR"
"SEYCHELLES","GLACIS","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","LA_PAMPA","CALEU_CALEU","SIN_INFORMAR"
"SUECIA","SKANE_LAN","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","TERUEL","RAFALES","SIN_INFORMAR"
"ESPAÑA","MADRID","ROZAS_DE_PUERTO_REAL","SIN_INFORMAR"
"PERU","PASCO","SIN_INFORMAR","SIN_INFORMAR"
"POLONIA","WIELKOPOLSKIE","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","SAN_LUIS","SAN_LUIS_CAPITAL","EL_RECUERDO_"
"ESPAÑA","MADRID","SANTA_MARIA_DE_LA_ALAMEDA","SIN_INFORMAR"
"ESPAÑA","VALENCIA","PUIG","SIN_INFORMAR"
"ESPAÑA","CANTABRIA","MEDIO_CUDEYO","SIN_INFORMAR"
"ANGOLA","LUANDA_PROVINCE","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","BARCELONA","TORRELLES_DE_FOIX","SIN_INFORMAR"
"REINO_UNIDO","HUMBERSIDE","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","NAVARRA","MENDAVIA","SIN_INFORMAR"
"ARGENTINA","SAN_JUAN","RIVADAVIA_","RIVADAVIA"
"BOLIVIA","SANTA_CRUZ","CABALLERO","SIN_INFORMAR"
"ESPAÑA","TARRAGONA","MORELL__EL","SIN_INFORMAR"
"MEXICO","MEXICO","CHAPULTEPEC","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","BELéN_","CIéNAGA_LARGA"
"ARGENTINA","BUENOS_AIRES","GUALEGUAYCHú","GUALEGUAYCHú_"
"ESPAÑA","ZARAGOZA","MORATA_DE_JILOCA","SIN_INFORMAR"
"ESPAÑA","PONTEVEDRA","BUEU","SIN_INFORMAR"
" ","CIUDAD AUTONOMA DE BS AS","COMUNA 1","SAN NICOLAS"
"PERU","UCAYALI","SIN_INFORMAR","SIN_INFORMAR"
" ","JUJUY","COCHINOCA","PUESTO DEL MARQUEZ"
" ","JUJUY","SAN ANTONIO","SAN ANTONIO"
" ","BUENOS AIRES","ENSENADA","ENSENADA"
"ESTADOS_UNIDOS","PALAU","SIN_INFORMAR","SIN_INFORMAR"
"RUSIA","TYUMEN","SIN_INFORMAR","SIN_INFORMAR"
"BRASIL","MINAS_GERAIS","SANTA_RITA_DO_SAPUCAí","SANTA_RITA_DO_SAPUCAí"
"ARGENTINA","BUENOS_AIRES","ESTEBAN_ECHEVERRíA","MONTE_GRANDE"
"ARGENTINA","BUENOS_AIRES","FLORENCIO_VARELA","FLORENCIO_VARELA"
"ARGENTINA","SANTA_FE","CONSTITUCIóN","VILLA_CONSTITUCIóN"
"ARGENTINA","BUENOS_AIRES","PILAR","PRESIDENTE_DERQUI"
"ARGENTINA","CIUDAD_DE_BUENOS_AIRES","CIUDAD_DE_BUENOS_AIRES","PARQUE_PATRICIOS"
"ARGENTINA","CORDOBA","COLóN","UNQUILLO"
"ARGENTINA","SANTA_FE","LAS_COLONIAS","ESPERANZA"
"ARGENTINA","CIUDAD_DE_BUENOS_AIRES","CIUDAD_DE_BUENOS_AIRES","BALVANERA"
"ARGENTINA","SANTIAGO_DEL_ESTERO","FIGUEROA_","SIN_INFORMAR"
"ARGENTINA","NEUQUEN","AñELO","AñELO_"
"ARGENTINA","RIO_NEGRO","AVELLANEDA","LUIS_BELTRáN_"
"ARGENTINA","SALTA","CAFAYATE","CAFAYATE_"
"ARGENTINA","CIUDAD_DE_BUENOS_AIRES","CIUDAD_DE_BUENOS_AIRES","VILLA_GRAL._MITRE"
"ARGENTINA","JUJUY","EL_CARMEN","PERICO"
"ARGENTINA","CORDOBA","UNIóN","JUSTINIANO_POSSE"
"ARGENTINA","BUENOS_AIRES","LA_COSTA","SAN_BERNARDO_DEL_TUYú"
"ARGENTINA","BUENOS_AIRES","TIGRE","TRONCOS_DEL_TALAR"
"ARGENTINA","CIUDAD_DE_BUENOS_AIRES","CIUDAD_DE_BUENOS_AIRES","VILLA_PUEYRREDóN"
"ARGENTINA","BUENOS_AIRES","ESCOBAR","SIN_INFORMAR"
"ARGENTINA","CHUBUT","TEHUELCHES","GOBERNADOR_COSTA_"
"ARGENTINA","MENDOZA","LAS_HERAS","EL_RESGUARDO"
"ARGENTINA","BUENOS_AIRES","SAAVEDRA","ARROYO_CORTO"
"ARGENTINA","LA_RIOJA","FAMATINA","CAMPANAS_"
"ARGENTINA","LA_RIOJA","CORONEL_FELIPE_VARELA","SANTA_CLARA_"
"ARGENTINA","CORDOBA","SANTA_MARíA","FALDA_DEL_CARMEN"
"ARGENTINA","LA_PAMPA","LOVENTUé","CARRO_QUEMADO_"
"ARGENTINA","ENTRE_RIOS","FEDERAL","DISTRITO_DIEGO_LóPEZ_"
"ARGENTINA","SALTA","IRUYA","CHIYAYOC_"
"ARGENTINA","CORDOBA","SAN_JUSTO","PLAZA_LUXARDO"
"ARGENTINA","SAN_LUIS","GENERAL_PEDERNERA_","LAS_ISLETAS_"
"ARGENTINA","NEUQUEN","ÑORQUíN","COLIPILLI_"
"ESPAÑA","BARCELONA","CASTELLDEFELS","SIN_INFORMAR"
"ITALIA","VALLE_D_AOSTA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","SAN_LUIS","SAN_LUIS_CAPITAL","VARELA_"
"ESPAÑA","MALLORCA","MURO","SIN_INFORMAR"
"ESPAÑA","MALAGA","CORTES_DE_LA_FRONTERA","SIN_INFORMAR"
"ESPAÑA","TARRAGONA","SECUITA__LA","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","SANTA_MARíA","AMPAJANGO_"
"URUGUAY","RIO_NEGRO","SIN_INFORMAR","SIN_INFORMAR"
"BRASIL","MINAS_GERAIS","SIN_INFORMAR","SIN_INFORMAR"
"REINO_UNIDO","HERTFORD","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","LLEIDA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","VILLARINO","COLONIA_SAN_ADOLFO"
"ARGENTINA","JUJUY","YAVI","LLULLUCHAYOC_"
"BRASIL","SAO_PAULO","MOGI_DAS_CRUZES","MOGI_DAS_CRUZES"
"COREA_DEL_SUR","KYONGGI-DO","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","TOLEDO","NOVES","SIN_INFORMAR"
"ESPAÑA","VIZCAYA","SANTURTZI","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","TINOGASTA","EL_RETIRO_"
"ARGENTINA","BUENOS_AIRES","SAN_ANDRéS_DE_GILES","BARRIO_EL_CANDIL"
"ARGENTINA","JUJUY","YAVI","CANGREJOS_"
"ARGENTINA","SAN_JUAN","SANTA_LUCíA","COLONIA_GUTIéRREZ_"
"BRASIL","SAO_PAULO","JUNDIAí","SIN_INFORMAR"
"PERU","TACNA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","GIRONA","CELLERA_DE_TER__LA","SIN_INFORMAR"
"BOLIVIA","POTOSI","MODESTO_OMISTE","SAGNASTI"
"ECUADOR","CHIMBORAZO","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","TORNQUIST","BERRAONDO"
"ESPAÑA","JAEN","SIN_INFORMAR","SIN_INFORMAR"
"SUIZA","GRAUBUNDEN","SIN_INFORMAR","SIN_INFORMAR"
"BRASIL","RIO_GRANDE_DO_SUL","SANTA_ROSA","TRêS_DE_MAIO"
"ARGENTINA","BUENOS_AIRES","BERISSO","VILLA_INDEPENDENCIA"
"ESPAÑA","MADRID","AMBITE","SIN_INFORMAR"
