"PAIS","PROVINCIA","MUNICIPIO"
"ESPAÑA","SALAMANCA","VILLAMAYOR_DE_ARMUÑA"
"ESPAÑA","LA_CORUÑA","TEO"
"BRASIL","PIAUI","SIN_INFORMAR"
"NORUEGA","TELEMARK","SIN_INFORMAR"
"COLOMBIA","CAQUETA","SIN_INFORMAR"
" ","BUENOS AIRES","BERAZATEGUI"
"MEXICO","NUEVO_LEON","GUADALUPE"
"ESPAÑA","ASTURIAS","SIERO"
"ESPAÑA","GIRONA","SANT_FELIU_DE_BUIXALLEU"
"RUSIA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","BARCELONA","MONTMELO"
"JAPON","KYOTO","SIN_INFORMAR"
"SUIZA","NIDWALDEN","SIN_INFORMAR"
"ESPAÑA","AVILA","FRESNEDILLA"
"ESPAÑA","BARCELONA","VILANOVA_DEL_CAMI"
"IRLANDA","DONEGAL","SIN_INFORMAR"
"ESPAÑA","GIRONA","QUART"
"ESPAÑA","ALBACETE","YESTE"
"UCRANIA","ODES_KA_OBLAST","SIN_INFORMAR"
"ESPAÑA","ALICANTE","PINOSO"
"ARGENTINA","MOVILES","YAVI"
"BRASIL","CEARA","LITORAL_DE_ARACATI"
"INDONESIA","SUMATERA_BARAT","SIN_INFORMAR"
"INDONESIA","SUMATERA_UTARA","SIN_INFORMAR"
"ESPAÑA","TENERIFE","FRONTERA"
"ESPAÑA","PONTEVEDRA","COVELO__O"
"MEXICO","MEXICO","COYOTEPEC"
"ARGENTINA","SIN_INFORMAR","LA_PLATA"
"ESPAÑA","CASTELLON","POBLA_TORNESA__LA"
"ESPAÑA","NAVARRA","CARCASTILLO"
"ARGENTINA","SANTA_FE","GENERAL_OBLIGADO"
"ARGENTINA","FORMOSA","PIRANé"
"ARGENTINA","ENTRE_RIOS","VICTORIA"
"ARGENTINA","SAN_JUAN","POCITO"
"ARGENTINA","BUENOS_AIRES","MONTE_HERMOSO"
"ARGENTINA","SAN_LUIS","JUNíN_"
"ARGENTINA","SALTA","LA_CANDELARIA"
"ARGENTINA","BUENOS_AIRES","SALADILLO"
"ARGENTINA","SANTIAGO_DEL_ESTERO","OJO_DE_AGUA"
"MEXICO","DISTRITO_FEDERAL","ALVARO_OBREGON"
"ARGENTINA","CHUBUT","TELSEN"
"FRANCIA","AQUITAINE","SIN_INFORMAR"
"REINO_UNIDO","SALFORD","SIN_INFORMAR"
"ESPAÑA","TARRAGONA","SIN_INFORMAR"
"EGIPTO","AL_BAHR_AL_AHMAR","SIN_INFORMAR"
"ESPAÑA","BARCELONA","PALMA_DE_CERVELLÓ__LA"
"ESPAÑA","MENORCA","CIUTADELLA_DE_MENORCA"
"ESPAÑA","VALENCIA","LLIRIA"
"MEXICO","MEXICO","CUAUTITLáN_IZCALLI"
"UCRANIA","L_VIVS_KA_OBLAST","SIN_INFORMAR"
"JAPON","MIE","SIN_INFORMAR"
"PERU","TACNA","SIN_INFORMAR"
"ESPAÑA","MADRID","ROBLEDO_DE_CHAVELA"
"ESPAÑA","ZARAGOZA","UTEBO"
"BRASIL","CEARA","SIN_INFORMAR"
"SUECIA","GOTEBORGS_OCH_BOHUS_LAN","SIN_INFORMAR"
" ","MENDOZA","LUJAN DE CUYO"
"BELGICA","NAMUR","SIN_INFORMAR"
"COSTA_RICA","ALAJUELA","SIN_INFORMAR"
"ESPAÑA","MALAGA","VILLANUEVA_DE_ALGAIDAS"
"ESPAÑA","CUENCA","VILLAMAYOR_DE_SANTIAGO"
"MEXICO","TAMAULIPAS","VICTORIA"
"NUEVA_ZELANDA","TARANAKI","SIN_INFORMAR"
"REINO_UNIDO","DORSET","SIN_INFORMAR"
"ESPAÑA","ALMERIA","VELEZ_RUBIO"
"ESPAÑA","MALLORCA","COSTITX"
"MEXICO","COAHUILA_DE_ZARAGOZA","RAMOS_ARIZPE"
"ESPAÑA","NAVARRA","BAZTAN"
"ARGENTINA","SALTA","CORDOBA"
"ARGENTINA","NOORD-BRABANT","SIN_INFORMAR"
"ESPAÑA","VALENCIA","BOCAIRENT"
"ESPAÑA","CACERES","MORALEJA"
"ESPAÑA","TARRAGONA","MONTBRIO_DEL_CAMP"
"ESPAÑA","SALAMANCA","MONTERRUBIO_DE_ARMUÑA"
"MEXICO","BAJA_CALIFORNIA","TECATE"
"ESPAÑA","LA_CORUÑA","CORISTANCO"
"ESPAÑA","MADRID","SANTA_MARIA_DE_LA_ALAMEDA"
"CHIPRE","NICOSIA","EPISKOPEIO"
"VIETNAM","HOA_BINH","SIN_INFORMAR"
"POLONIA","POZNAN","SIN_INFORMAR"
"ARGENTINA","CORRIENTES","GENERAL_PAZ"
"ARGENTINA","JUJUY","RINCONADA"
"URUGUAY","SALTO","SIN_INFORMAR"
"ESPAÑA","TENERIFE","SIN_INFORMAR"
"SAN_MARINO","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","ALMERIA","ADRA"
"BRASIL","SAO_PAULO","MOGI_DAS_CRUZES"
"IRLANDA","LIMERICK","SIN_INFORMAR"
"MEXICO","VERACRUZ-LLAVE","CóRDOBA"
"REPUBLICA_POPULAR_CHINA","GUANGXI","SIN_INFORMAR"
"ESPAÑA","VALENCIA","SIN_INFORMAR"
"MEXICO","TAMAULIPAS","NUEVO_LAREDO"
"ESPAÑA","ALICANTE","BENFERRI"
"ESPAÑA","SEVILLA","BRENES"
"ECUADOR","TUNGURAHUA","SIN_INFORMAR"
"ESPAÑA","BARCELONA","VALLGORGUINA"
"ESPAÑA","MADRID","GRIÑON"
"ESPAÑA","MENORCA","SANT_LLUÍS"
"ESPAÑA","GIRONA","SANT_CLIMENT_SESCEBES"
"ESPAÑA","VIZCAYA","URDULIZ"
"SAN_MARINO","SERRAVALLE","SIN_INFORMAR"
" ","CIUDAD AUTONOMA DE BS AS","COMUNA 6"
"MEXICO","SINALOA","AHOME"
"ESPAÑA","ASTURIAS","CARREÑO"
"ESPAÑA","LA_CORUÑA","VEDRA"
"UCRANIA","DNIPROPETROVS_KA_OBLAST","SIN_INFORMAR"
"ESPAÑA","BARCELONA","SANT_PERE_DE_RIUDEBITLLES"
"BOLIVIA","LA_PAZ","OMASUYOS"
"ESPAÑA","ALICANTE","SAX"
"CUBA","VILLA_CLARA","SIN_INFORMAR"
"ARGENTINA","CIUDAD_DE_BUENOS_AIRES","ALMIRANTE_BROWN"
"MEXICO","OAXACA","SANTA_CRUZ_XOXOCOTLáN"
"ARGENTINA","BUENOS_AIRES","SAN_MIGUEL_DE_TUCUMáN"
" ","SALTA","ROSARIO DE LERMA"
"ESPAÑA","HUELVA","CUMBRES_MAYORES"
"ESPAÑA","CORDOBA","PRIEGO_DE_CORDOBA"
"ESPAÑA","MADRID","MADRID"
"Paises_Bajos","SIN_INFORMAR","SIN_INFORMAR"
"BRASIL","PARANA","LONDRINA"
"MEXICO","GUANAJUATO","LEóN"
"ESTADOS_UNIDOS","SOUTH_CAROLINA","SIN_INFORMAR"
"BRASIL","DISTRITO_FEDERAL","SIN_INFORMAR"
"ESPAÑA","BARCELONA","VALLIRANA"
"ESPAÑA","AVILA","SOTILLO_DE_LA_ADRADA"
"ESPAÑA","CADIZ","CADIZ"
"ARGENTINA","SAN_JUAN","RAWSON_"
"COSTA_RICA","HEREDIA","SIN_INFORMAR"
"MEXICO","SONORA","HERMOSILLO"
"ESPAÑA","VALLADOLID","MATAPOZUELOS"
"ESPAÑA","CASTELLON","ALCUDIA_DE_VEO"
"LIBANO","LIBAN-NORD","CAZA_TRABALOUS"
"ESPAÑA","TOLEDO","MAGAN"
"ESPAÑA","MENORCA","CASTELL__ES"
"SAN_MARINO","SAN_MARINO","SIN_INFORMAR"
"JAPON","EHIME","SIN_INFORMAR"
"COLOMBIA","LA_GUAJIRA","SIN_INFORMAR"
"BOLIVIA","POTOSI","RAFAEL_BUSTILLO"
"ESTONIA","HARJUMAA","SIN_INFORMAR"
"REINO_UNIDO","CHESHIRE","SIN_INFORMAR"
"ESPAÑA","MALAGA","HUMILLADERO"
"ESPAÑA","TARRAGONA","CATLLAR__EL"
"ESPAÑA","ZARAGOZA","LUMPIAQUE"
"ESPAÑA","LLEIDA","NAVES"
"ESPAÑA","TARRAGONA","BONASTRE"
"ESPAÑA","LEON","ASTORGA"
"ESPAÑA","MURCIA","CALASPARRA"
"ARGENTINA","SANTA_FE","SANTIAGO_DEL_ESTERO_CAPITAL"
"ESPAÑA","SEGOVIA","GARCILLAN"
"BRASIL","MINAS_GERAIS","PASSOS"
" ","FORMOSA","PILCOMAYO"
" ","JUJUY","VALLE GRANDE"
"BRASIL","AMAZONAS","MANAUS"
"MEXICO","JALISCO","JESúS_MARíA"
"ZIMBABUE","MASHONALAND_CENTRAL","SIN_INFORMAR"
"FINLANDIA","WESTERN_FINLAND","SIN_INFORMAR"
"BRASIL","SAO_PAULO","PIRASSUNUNGA"
"ESPAÑA","MADRID","OLMEDA_DE_LAS_FUENTES"
"BRASIL","BAHIA","PAULO_AFONSO"
"ESPAÑA","GIRONA","SANT_LLORENÇ_DE_LA_MUGA"
"ESPAÑA","TARRAGONA","MORA_LA_NOVA"
"ESPAÑA","GRANADA","MONTEFRIO"
"ESLOVENIA","ZALEC","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","BAHíA_BLANCA"
"ARGENTINA","CORRIENTES","MBURUCUYá"
"ESPAÑA","ALICANTE","SAN_JUAN_DE_ALICANTE"
"ARGENTINA","CORRIENTES","SIN_INFORMAR"
"CHILE","VALPARAISO","SAN_ANTONIO"
"ESPAÑA","VIZCAYA","PORTUGALETE"
"GUATEMALA","GUATEMALA","SIN_INFORMAR"
"PERU","ANCASH","SIN_INFORMAR"
"REINO_UNIDO","LEEDS","SIN_INFORMAR"
"Paises_Bajos","UTRECHT","SIN_INFORMAR"
"FRANCIA","BOURGOGNE","SIN_INFORMAR"
"ESPAÑA","MADRID","VILLALBILLA"
"ESPAÑA","CADIZ","SIN_INFORMAR"
"ESPAÑA","BARCELONA","BARBERA_DEL_VALLES"
"ESPAÑA","SALAMANCA","SIN_INFORMAR"
"ESPAÑA","MALLORCA","POBLA__SA"
"DINAMARCA","VIBORG","SIN_INFORMAR"
"REINO_UNIDO","MERTON","SIN_INFORMAR"
"ESPAÑA","GUADALAJARA","MARCHAMALO"
"ARGENTINA","NORDRHEIN-WESTFALEN","SIN_INFORMAR"
"ESPAÑA","CACERES","LOGROSAN"
"ESPAÑA","BURGOS","VALLE_DE_LAS_NAVAS"
"ESPAÑA","ASTURIAS","CANGAS_DE_ONIS"
"REINO_UNIDO","YORK","SIN_INFORMAR"
"HONG_KONG","SIN_INFORMAR","SIN_INFORMAR"
"MEXICO","MEXICO","MEXICALTZINGO"
"ESPAÑA","BADAJOZ","AZUAGA"
"ESPAÑA","SALAMANCA","SANTA_MARTA_DE_TORMES"
"ESPAÑA","MALAGA","MOLLINA"
"PANAMA","SIN_INFORMAR","SIN_INFORMAR"
"UCRANIA","VINNYTS_KA_OBLAST","SIN_INFORMAR"
"ESPAÑA","HUESCA","ESTOPIÑAN_DEL_CASTILLO"
"ESPAÑA","CANTABRIA","VOTO"
"ESPAÑA","LLEIDA","LES"
"ESPAÑA","ZARAGOZA","AZUARA"
"MEXICO","SONORA","SIN_INFORMAR"
"NICARAGUA","CARAZO","SIN_INFORMAR"
"INDONESIA","KALIMANTAN_TIMUR","SIN_INFORMAR"
"ESPAÑA","CANTABRIA","LAREDO"
"ESPAÑA","CIUDAD_REAL","POZUELO_DE_CALATRAVA"
"BOLIVIA","CIUDAD_DE_BUENOS_AIRES","CIUDAD_DE_BUENOS_AIRES"
"ESPAÑA","GRANADA","NEVADA"
"ESPAÑA","ALMERIA","MARIA"
"MEXICO","VERACRUZ-LLAVE","HUATUSCO"
"ARGENTINA","SAN_LUIS","SAN_LUIS_CAPITAL"
"ARGENTINA","BUENOS_AIRES","TRES_DE_FEBRERO"
"ARGENTINA","SANTA_FE","SAN_MARTíN"
"ARGENTINA","SAN_JUAN","SARMIENTO"
"ARGENTINA","NEUQUEN","COLLóN_CURá"
"ARGENTINA","SANTIAGO_DEL_ESTERO","RIVADAVIA"
"ARGENTINA","BUENOS_AIRES","PUNTA_INDIO"
"ITALIA","FRIULI-VENEZIA_GIULIA","SIN_INFORMAR"
"JAPON","TOKYO","SIN_INFORMAR"
"PARAGUAY","CAAZAPA","SIN_INFORMAR"
"MEXICO","QUINTANA_ROO","TULUM"
"BOLIVIA","TARIJA","GRAN_CHACO"
"ESPAÑA","CIUDAD_REAL","VALDEPEÑAS"
"ITALIA","CALABRIA","SIN_INFORMAR"
"ESPAÑA","BARCELONA","SANT_BOI_DE_LLOBREGAT"
"ESPAÑA","BARCELONA","SANT_FELIU_DE_CODINES"
"COSTA_DE_MARFIL","ABIDJAN","SIN_INFORMAR"
"GRECIA","LARISA","SIN_INFORMAR"
"ESPAÑA","MALLORCA","ALCÚDIA"
"ARGENTINA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","LA_CORUÑA","VALDOVIÑO"
"MEXICO","CAMPECHE","SIN_INFORMAR"
"REINO_UNIDO","WEST_GLAMORGAN","SIN_INFORMAR"
"HONDURAS","SANTA_BARBARA","SIN_INFORMAR"
"MEXICO","TAMAULIPAS","REYNOSA"
"MEXICO","MEXICO","AMECAMECA"
"ESPAÑA","BARCELONA","SANT_ESTEVE_DE_PALAUTORDERA"
" ","CIUDAD AUTONOMA DE BS AS","CAPITAL FEDERAL"
"INDIA","WEST_BENGAL","SIN_INFORMAR"
"REINO_UNIDO","BATH_AND_NORTH_EAST_SOMERSET","SIN_INFORMAR"
"ESPAÑA","ZARAGOZA","MUEL"
"REPUBLICA_POPULAR_CHINA","HEBEI","SIN_INFORMAR"
"ISRAEL","HADAROM","ASCALóN"
"ESPAÑA","LA_CORUÑA","NEGREIRA"
"ESPAÑA","ZARAGOZA","EJEA_DE_LOS_CABALLEROS"
"ESPAÑA","MALLORCA","ALARÓ"
"ESPAÑA","HUESCA","CANDASNOS"
"ESPAÑA","ALBACETE","ALBOREA"
"LIBIA","TARABULUS","SIN_INFORMAR"
"EL_SALVADOR","LA_UNION","SIN_INFORMAR"
"ESPAÑA","LA_RIOJA","CENICERO"
"ESLOVENIA","IZOLA-ISOLA","SIN_INFORMAR"
"ESPAÑA","MALLORCA","FORNALUTX"
"MONACO","MONTE-CARLO","SIN_INFORMAR"
"MEXICO","SONORA","CAJEME"
"IRLANDA","MEATH","SIN_INFORMAR"
"ESPAÑA","VALENCIA","QUART_DE_LES_VALLS"
"ESPAÑA","ASTURIAS","SALAS"
"ESPAÑA","HUESCA","TORRENTE_DE_CINCA"
"BRASIL","PERNAMBUCO","ALTO_CAPIBARIBE"
"MEXICO","YUCATAN","CELESTúN"
"JAPON","YAMAGATA","SIN_INFORMAR"
"ESPAÑA","SEVILLA","PALOMARES_DEL_RIO"
" ","MISIONES","MONTECARLO"
"ESPAÑA","LUGO","CERVO"
"ESLOVENIA","NOVA_GORICA","SIN_INFORMAR"
"ARGENTINA","NEUQUEN","ZAPALA"
"ARGENTINA","CORRIENTES","GOYA"
"ARGENTINA","CATAMARCA","AMBATO"
"ARGENTINA","LA_PAMPA","HUCAL"
"URUGUAY","MONTEVIDEO","SIN_INFORMAR"
"ESPAÑA","VALENCIA","PUIG"
"BRASIL","SAO_PAULO","SãO_JOSé_DO_RIO_PRETO"
"REINO_UNIDO","GLASGOW_CITY","SIN_INFORMAR"
" ","CORDOBA","CALAMUCHITA"
"ESPAÑA","LEON","VALVERDE_DE_LA_VIRGEN"
"MEXICO","SAN_LUIS_POTOSI","SAN_LUIS_POTOSí"
"ESPAÑA","VALLADOLID","RENEDO_DE_ESGUEVA"
"ESPAÑA","MADRID","BUSTARVIEJO"
"NUEVA_ZELANDA","WESTLAND","SIN_INFORMAR"
"PORTUGAL","MADEIRA","SIN_INFORMAR"
"ESPAÑA","MADRID","NUEVO_BAZTAN"
"ESPAÑA","ZARAGOZA","MALUENDA"
"REINO_UNIDO","SUFFOLK","SIN_INFORMAR"
"ESPAÑA","SEVILLA","MORON_DE_LA_FRONTERA"
"ESPAÑA","CIUDAD_REAL","TOMELLOSO"
"TUNEZ","SIN_INFORMAR","SIN_INFORMAR"
"BOLIVIA","SANTA_CRUZ","CABALLERO"
"ESPAÑA","SEGOVIA","PALAZUELOS_DE_ERESMA"
"MEXICO","OAXACA","SANTA_MARíA_HUATULCO"
"ESPAÑA","GIRONA","PORQUERES"
"ESPAÑA","SEVILLA","ALGABA__LA"
"REINO_UNIDO","MIDLOTHIAN","SIN_INFORMAR"
"ESPAÑA","GRANADA","OTURA"
"ESPAÑA","CANTABRIA","CASTAÑEDA"
"ALEMANIA","CIUDAD_DE_BUENOS_AIRES","CIUDAD_DE_BUENOS_AIRES"
" ","CORDOBA","MALAGUEÑO"
"ANGOLA","LUANDA_PROVINCE","SIN_INFORMAR"
"ESPAÑA","VALENCIA","GENOVES"
"ARGENTINA","BUENOS_AIRES","AZUL"
"ARGENTINA","CORDOBA","SAN_JAVIER"
"ARGENTINA","BUENOS_AIRES","CARLOS_CASARES"
"ESTADOS_UNIDOS","UTAH","SIN_INFORMAR"
"ARGENTINA","LA_RIOJA","GENERAL_ÁNGEL_V._PEñALOZA"
"ESTADOS_UNIDOS","VIRGINIA","SIN_INFORMAR"
"ARGENTINA","CHUBUT","LANGUIñEO"
"ESPAÑA","TENERIFE","SANTA_CRUZ_DE_TENERIFE"
"ESPAÑA","SEVILLA","CARMONA"
"ESTADOS_UNIDOS","NEVADA","SIN_INFORMAR"
"REINO_UNIDO","PETERBOROUGH","SIN_INFORMAR"
"ESPAÑA","ALICANTE","CALLOSA_D´EN_SARRIA"
"BRASIL","SAO_PAULO","SANTOS"
"ESPAÑA","LUGO","FOZ"
"ESTADOS_UNIDOS","OKLAHOMA","SIN_INFORMAR"
"ESPAÑA","TARRAGONA","VALLS"
"ESPAÑA","BARCELONA","SANTA_PERPETUA_DE_MOGODA"
"ESPAÑA","MADRID","DAGANZO_DE_ARRIBA"
"ESPAÑA","GRANADA","ALHENDIN"
"BRASIL","RIO_GRANDE_DO_SUL","SANTA_MARIA"
"ESPAÑA","MADRID","PERALES_DE_TAJUÑA"
"ESPAÑA","VIZCAYA","MUNGIA"
"COLOMBIA","NARINO","SIN_INFORMAR"
"ANGOLA","MOXICO","SIN_INFORMAR"
" ","JUJUY","YAVI"
"BIELORRUSIA","MINSK","SIN_INFORMAR"
"REINO_UNIDO","BURY","SIN_INFORMAR"
"ESPAÑA","SALAMANCA","CARBAJOSA_DE_LA_SAGRADA"
"IRLANDA","WEXFORD","SIN_INFORMAR"
"ESPAÑA","MALAGA","COMPETA"
"HONDURAS","COMAYAGUA","SIN_INFORMAR"
"UCRANIA","RIVNENS_KA_OBLAST","SIN_INFORMAR"
" ","CORDOBA","SAN FRANCISCO"
"ESPAÑA","SEVILLA","MAIRENA_DEL_ALCOR"
"CHILE","MAGALLANES_Y_DE_LA_ANTARTICA_CHILENA","ÚLTIMA_ESPERANZA"
"LIBANO","NABATIYE","CAZA_NABATIYEH"
"ESPAÑA","ASTURIAS","SAN_MARTIN_DEL_REY_AURELIO"
"ESPAÑA","BADAJOZ","MENGABRIL"
"BOSNIA_Y_HERZEGOVINA","SIN_INFORMAR","SIN_INFORMAR"
"BULGARIA","VARNA","SIN_INFORMAR"
"ISLANDIA","AKUREYRI","SIN_INFORMAR"
"ESPAÑA","SEGOVIA","ANAYA"
"REINO_UNIDO","EAST_RENFREWSHIRE","SIN_INFORMAR"
"BRASIL","SAO_PAULO","PRESIDENTE_PRUDENTE"
"ARGENTINA","NEUQUEN","MINAS"
"ARGENTINA","NEUQUEN","PICUNCHES"
"ARGENTINA","BUENOS_AIRES","VILLARINO"
"ARGENTINA","SANTIAGO_DEL_ESTERO","ATAMISQUI"
"ARGENTINA","BUENOS_AIRES","FLORENTINO_AMEGHINO"
"ARGENTINA","RIO_NEGRO","PILCANIYEU"
"ESPAÑA","ALMERIA","HUERCAL_DE_ALMERIA"
"ESPAÑA","SEVILLA","SIN_INFORMAR"
"ESPAÑA","ZAMORA","SAN_MIGUEL_DE_LA_RIBERA"
"ESPAÑA","BARCELONA","SANTA_COLOMA_DE_GRAMENET"
"ESPAÑA","ASTURIAS","CORVERA_DE_ASTURIAS"
"ESPAÑA","CADIZ","JEREZ_DE_LA_FRONTERA"
"ECUADOR","ORELLANA","SIN_INFORMAR"
"ESPAÑA","LAS_PALMAS","AGUIMES"
"EGIPTO","AL_JIZAH","SIN_INFORMAR"
"ESPAÑA","ALMERIA","BERJA"
"ESPAÑA","ALICANTE","GUARDAMAR_DEL_SEGURA"
"MEXICO","OAXACA","OAXACA_DE_JUáREZ"
"AUSTRIA","OBEROSTERREICH","SIN_INFORMAR"
"ESPAÑA","TOLEDO","CASAR_DE_ESCALONA__EL"
"REINO_UNIDO","EAST_DUNBARTONSHIRE","SIN_INFORMAR"
"ESPAÑA","TARRAGONA","LLORENÇ_DEL_PENEDES"
"ARGENTINA","LA_PAMPA","SAN_LUIS_CAPITAL"
"ESPAÑA","LLEIDA","NAUT_ARAN"
"PERU","APURIMAC","SIN_INFORMAR"
"MEXICO","HIDALGO","MIXQUIAHUALA_DE_JUáREZ"
"ESPAÑA","TARRAGONA","ALCOVER"
"ESPAÑA","SEVILLA","BURGUILLOS"
"REPUBLICA_DOMINICANA","BARAHONA","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","SANTA_MARíA"
"ESPAÑA","LAS_PALMAS","HARIA"
"REPUBLICA_CHECA","USTECKY_KRAJ","SIN_INFORMAR"
" ","MENDOZA","TUPUNGATO"
"BRASIL","RIO_DE_JANEIRO","MACACU-CACERIBU"
"ESPAÑA","TOLEDO","AÑOVER_DE_TAJO"
"ESPAÑA","GRANADA","GÜEJAR_SIERRA"
"ESPAÑA","GIRONA","CORÇA"
" ","CORDOBA","SALSIPUEDES"
"ESPAÑA","GIRONA","FLAÇA"
"ARGENTINA","CORDOBA","PUNILLA"
"ARGENTINA","LA_RIOJA","GENERAL_JUAN_FACUNDO_QUIROGA"
"ARGENTINA","MENDOZA","GENERAL_ALVEAR"
"ARGENTINA","CHACO","PRESIDENCIA_DE_LA_PLAZA"
"ARGENTINA","BUENOS_AIRES","ADOLFO_GONZALES_CHAVES"
"ALEMANIA","HESSEN","SIN_INFORMAR"
"SUIZA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","CASTELLON","CASTELLÓN_DE_LA_PLANA/CASTELLÓ_DE_LA_PLANA"
"ESPAÑA","MALLORCA","POLLENÇA"
"ESPAÑA","VIZCAYA","SANTURTZI"
"ESPAÑA","VIZCAYA","MUNDAKA"
"GRECIA","SIN_INFORMAR","SIN_INFORMAR"
"MEXICO","PUEBLA","SIN_INFORMAR"
"TAILANDIA","NONTHABURI","SIN_INFORMAR"
"ESPAÑA","TARRAGONA","BISBAL_DEL_PENEDES__LA"
"MEXICO","HIDALGO","TULANCINGO_DE_BRAVO"
" ","BUENOS AIRES","LOMAS DE ZAMORA"
"ESPAÑA","ALICANTE","COCENTAINA"
"ESPAÑA","ALMERIA","TAHAL"
"ESPAÑA","CIUDAD_REAL","MIGUELTURRA"
"ESPAÑA","LEON","SOTO_DE_LA_VEGA"
" ","BUENOS AIRES","SAN MIGUEL"
"ARABIA_SAUDITA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","LLEIDA","SORT"
"ESPAÑA","TOLEDO","MOCEJON"
"MEXICO","MICHOACAN_DE_OCAMPO","URUAPAN"
"REPUBLICA_POPULAR_CHINA","NEI_MONGOL","SIN_INFORMAR"
"REINO_UNIDO","STOKE-ON-TRENT","SIN_INFORMAR"
"ESPAÑA","LLEIDA","BELLVER_DE_CERDANYA"
"ESPAÑA","LA_RIOJA","ARNEDO"
" ","JUJUY","SUSQUES"
"ESPAÑA","GIRONA","CORNELLA_DEL_TERRI"
"ESPAÑA","HUESCA","TOLVA"
"BRUNEI_DARUSSALAM","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","CONSULADOS","PUERTO_BELGRANO"
"BRASIL","RIO_DE_JANEIRO","TRêS_RIOS"
"ARGENTINA","SANTA_FE","CASEROS"
"ARGENTINA","SANTIAGO_DEL_ESTERO","LORETO_"
"BOLIVIA","ORURO","CERCADO"
"ESPAÑA","MALLORCA","SON_SERVERA"
"ESPAÑA","CASTELLON","ALQUERÍAS_DEL_NIÑO_PERDIDO"
"ESPAÑA","ALICANTE","DENIA"
"ESPAÑA","SEVILLA","ALCALA_DE_GUADAIRA"
"MEXICO","VERACRUZ-LLAVE","COATEPEC"
"MEXICO","BAJA_CALIFORNIA_SUR","LA_PAZ"
"MEXICO","PUEBLA","SAN_PEDRO_CHOLULA"
"ESPAÑA","BARCELONA","PIERA"
"ESPAÑA","TERUEL","CASTELNOU"
"ESPAÑA","ALMERIA","BENAHADUX"
"ESPAÑA","ALICANTE","REDOVAN"
"ESPAÑA","SALAMANCA","VILLARES_DE_LA_REINA"
"ESPAÑA","GIRONA","ALP"
"ESPAÑA","MADRID","BRUNETE"
"ESPAÑA","BARCELONA","MANLLEU"
"BRASIL","RIO_GRANDE_DO_SUL","MONTENEGRO"
"MEXICO","HIDALGO","ATOTONILCO_DE_TULA"
"ESPAÑA","ZARAGOZA","MORATA_DE_JILOCA"
"ESPAÑA","HUESCA","LASPUÑA"
"ESPAÑA","ALICANTE","BENEJUZAR"
"ESPAÑA","MADRID","FUENTE_EL_SAZ_DE_JARAMA"
"NORUEGA","HEDMARK","SIN_INFORMAR"
"PERU","MOQUEGUA","SIN_INFORMAR"
"ESPAÑA","MADRID","VELLON__EL"
"COREA_DEL_SUR","TAEJON-JIKHALSI","SIN_INFORMAR"
"ESPAÑA","CORDOBA","FUENTE_OBEJUNA"
"ESPAÑA","CANTABRIA","PUENTE_VIESGO"
"COREA_DEL_SUR","CHEJU-DO","SIN_INFORMAR"
"ESPAÑA","CIUDAD_REAL","DAIMIEL"
"MEXICO","OAXACA","SAN_PEDRO_MIXTEPEC_-_DISTRITO_26_-"
"BRASIL","SAO_PAULO","RIO_CLARO"
"ISRAEL","HAZAFON","MIGDAL_HAEMEQ"
"ESPAÑA","ALBACETE","BONILLO__EL"
"BRASIL","SAO_PAULO","TUPã"
"TUNEZ","TUNIS","SIN_INFORMAR"
"ESPAÑA","BARCELONA","MARTORELLES"
"CHIPRE","NICOSIA","NICOSIA"
"ESPAÑA","VALLADOLID","BOECILLO"
"ESPAÑA","ALMERIA","SIERRO"
"ESPAÑA","VALENCIA","NOVELE"
"ESPAÑA","HUELVA","LUCENA_DEL_PUERTO"
"ESPAÑA","ASTURIAS","VILLAYON"
"ESPAÑA","ALMERIA","CANTORIA"
"ARGENTINA","CIUDAD_DE_BUENOS_AIRES","QUILMES"
"ARGENTINA","SAN_JUAN","CAUCETE"
"ARGENTINA","SANTIAGO_DEL_ESTERO","CHOYA"
"PORTUGAL","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","BARCELONA","VACARISSES"
"ESPAÑA","CADIZ","LINEA_DE_LA_CONCEPCION_"
"CUBA","LA_HABANA","SIN_INFORMAR"
"ESPAÑA","MALLORCA","PETRA"
"URUGUAY","RIO_NEGRO","SIN_INFORMAR"
"PARAGUAY","MISIONES","SIN_INFORMAR"
"POLONIA","SIN_INFORMAR","SIN_INFORMAR"
"BRASIL","PARANA","CASCAVEL"
"ESPAÑA","MALLORCA","SINEU"
"ALEMANIA","RHEINLAND-PFALZ","SIN_INFORMAR"
"MEXICO","NUEVO_LEON","GENERAL_ESCOBEDO"
"ESPAÑA","GIRONA","HOSTALRIC"
"ESPAÑA","MALLORCA","SENCELLES"
"ESPAÑA","PONTEVEDRA","TOMIÑO"
